selling_price,km_driven,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age
140.0,70.0,0,4,20.36,1197.0,78.9,5,0,0,1,1,0,16
300.0,30.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,10
800.0,70.0,1,1,16.34,1798.0,189.3,5,0,0,1,1,0,10
2625.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
150.0,106.0,0,3,20.36,1197.0,78.9,5,0,0,1,1,0,16
500.0,120.0,1,2,11.1,2354.0,158.8,5,0,0,1,1,0,17
480.0,90.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,11
535.0,70.0,0,3,22.32,1582.0,126.32,5,0,1,0,1,0,12
250.0,240.0,0,3,12.8,2494.0,102.0,8,0,1,0,1,0,21
300.0,100.0,0,2,21.5,1248.0,88.8,5,0,1,0,1,0,14
340.0,214.0,0,2,13.9,1599.0,103.2,5,0,0,1,1,0,17
340.0,214.0,0,2,16.8,1493.0,110.0,5,0,1,0,1,0,17
240.0,50.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,10
1085.0,1.0,1,1,18.0,1497.0,117.6,5,0,0,1,1,0,8
750.0,19.0,1,1,28.4,1248.0,74.02,5,0,1,0,1,0,9
95.0,265.0,0,2,17.0,1405.0,70.0,5,0,1,0,1,0,14
409.999,35.0,0,1,20.88,1196.0,61.7,5,1,0,0,1,0,6
215.0,80.0,0,2,23.95,998.0,67.05,5,0,0,1,1,0,12
1290.0,50.0,1,1,16.0,2179.0,140.0,7,0,1,0,1,0,10
150.0,80.0,0,1,20.92,998.0,67.1,5,0,0,1,1,0,16
219.0,50.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,13
325.0,100.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,8
260.0,120.0,0,2,15.1,1196.0,73.0,5,0,0,1,1,0,13
2625.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
700.0,40.0,1,1,23.8,1498.0,78.9,5,0,1,0,1,0,7
950.0,45.0,0,1,21.38,1396.0,88.7,5,0,1,0,1,0,9
160.0,80.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,16
409.999,135.0,0,2,24.4,1120.0,71.01,5,0,1,0,1,0,11
840.0,120.0,0,2,12.99,2494.0,100.6,7,0,1,0,1,0,11
450.0,67.0,0,1,23.59,1364.0,67.1,5,0,1,0,1,0,13
900.0,50.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,9
570.0,134.0,0,2,12.8,2494.0,102.0,7,0,1,0,1,0,18
254.999,110.0,0,2,23.08,1461.0,63.1,5,0,1,0,1,0,15
130.0,40.0,0,1,16.1,796.0,37.0,4,0,0,1,1,0,17
530.0,120.0,0,2,23.4,1248.0,74.0,5,0,1,0,1,0,13
520.0,110.0,0,2,20.14,1498.0,88.8,5,0,1,0,1,0,11
229.999,170.0,0,2,21.0,1461.0,64.1,5,0,1,0,1,0,15
81.0,80.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,22
600.0,47.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,10
409.999,93.0,0,1,19.1,1197.0,81.86,5,0,0,1,1,0,11
120.0,70.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,16
320.0,50.0,0,1,23.1,998.0,67.04,5,0,0,1,1,0,12
292.0,70.0,0,1,20.0,1399.0,68.05,5,0,1,0,1,0,11
390.0,80.0,0,1,13.93,2179.0,138.03,7,0,1,0,1,0,14
550.0,44.0,0,1,18.16,1196.0,86.8,5,0,0,1,1,0,10
385.0,25.0,0,1,23.1,998.0,67.04,5,0,0,1,1,0,12
800.0,25.0,0,1,15.29,1591.0,121.3,5,0,0,1,1,0,10
675.0,10.0,0,1,21.21,1197.0,81.8,5,0,0,1,1,0,7
1525.0,50.0,0,1,17.6,2179.0,153.86,7,0,1,0,1,0,8
950.0,30.0,0,1,23.0,1498.0,98.96,5,0,1,0,1,0,8
610.0,50.0,0,2,21.19,1396.0,88.73,5,0,1,0,1,0,11
525.0,120.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,14
700.0,40.0,1,1,23.8,1498.0,78.9,5,0,1,0,1,0,7
375.0,80.0,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,11
580.0,90.0,0,1,20.45,1461.0,83.8,5,0,1,0,1,0,11
434.999,50.0,0,2,20.4,1197.0,83.11,5,0,0,1,1,0,11
350.0,2.136,0,1,22.5,999.0,67.0,5,0,0,1,1,0,6
730.0,250.0,0,1,12.99,2494.0,100.0,7,0,1,0,1,0,14
600.0,35.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,11
1050.0,120.0,0,1,12.99,2494.0,100.6,7,0,1,0,1,0,11
735.0,70.0,0,1,27.39,1248.0,74.0,5,0,1,0,1,0,9
1050.0,18.0,0,1,19.6,1461.0,108.45,5,0,1,0,0,0,8
420.0,110.0,0,2,18.2,1248.0,73.74,7,0,1,0,1,0,10
800.0,60.0,0,1,23.65,1248.0,88.5,5,0,1,0,1,0,9
2000.0,60.0,1,1,12.55,2982.0,168.5,7,0,1,0,1,0,11
600.0,147.0,0,2,26.59,1248.0,74.0,5,0,1,0,1,0,10
1900.0,130.0,1,1,12.55,2982.0,168.5,7,0,1,0,1,0,11
500.0,99.5,0,3,11.5,1991.0,147.9,7,0,1,0,1,0,15
200.0,110.0,0,2,17.0,1405.0,71.0,5,0,1,0,1,0,15
370.0,35.0,0,1,19.49,1198.0,67.04,5,0,0,1,1,0,10
260.0,110.0,0,2,16.2,1493.0,110.0,5,0,1,0,1,0,16
280.0,100.0,0,1,25.32,1198.0,77.0,6,0,1,0,1,0,10
610.0,21.0,0,1,16.02,1373.0,93.7,7,0,0,1,1,0,12
300.0,60.0,0,2,23.5,1498.0,90.0,5,0,1,0,1,0,13
140.0,40.0,0,1,16.6,1405.0,70.0,5,0,1,0,1,0,16
229.999,50.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,18
200.0,65.0,0,2,19.0,998.0,66.1,5,0,0,1,1,0,16
200.0,80.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,15
560.0,119.0,0,1,23.9,1582.0,126.2,5,0,1,0,1,0,11
750.0,80.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,10
585.0,90.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,9
760.0,20.0,0,1,17.01,1591.0,121.4,5,0,0,1,1,0,10
430.0,80.0,0,2,25.2,1248.0,74.0,5,0,1,0,1,0,12
480.0,44.665,0,1,25.32,1198.0,77.0,6,0,1,0,1,0,6
643.0,10.0,0,1,20.8,1493.0,113.4,5,0,1,0,1,0,7
500.0,60.0,0,1,20.14,1197.0,81.86,5,0,0,1,1,0,8
425.0,22.0,0,1,18.5,1198.0,86.8,5,0,0,1,1,0,10
250.0,25.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,12
285.0,70.0,0,1,27.62,793.0,47.0,5,0,1,0,1,0,10
160.0,123.0,0,3,17.5,1298.0,85.8,5,0,0,1,1,0,18
250.0,70.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,15
170.0,70.0,0,2,18.6,1199.0,79.4,5,0,0,1,1,0,13
409.999,45.0,0,1,23.59,1364.0,67.06,5,0,1,0,1,0,13
400.0,40.0,1,1,18.9,1197.0,82.0,5,0,0,1,1,0,11
700.0,30.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,7
350.0,90.0,1,1,12.9,1799.0,130.0,5,0,0,1,1,0,19
660.0,34.0,0,2,17.5,1373.0,91.1,7,0,0,1,1,0,10
268.0,25.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
270.0,50.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,10
300.0,50.0,0,1,25.44,936.0,57.6,5,0,1,0,1,0,13
450.0,90.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,9
220.0,70.0,0,2,25.44,936.0,57.6,5,0,1,0,1,0,14
250.0,146.0,0,2,13.93,2179.0,138.0,7,0,1,0,1,0,17
300.0,85.0,0,2,15.6,1196.0,70.0,5,0,0,1,1,0,14
88.0,201.85,0,2,17.88,1396.0,52.8,5,0,1,0,1,0,17
561.0,30.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,10
755.0,15.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,8
235.0,25.0,0,1,22.7,799.0,53.64,5,0,0,1,1,0,9
165.0,90.0,0,1,20.92,998.0,67.1,5,0,0,1,1,0,15
190.0,80.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,18
110.0,50.0,0,1,17.2,1396.0,53.5,5,0,1,0,1,0,15
320.0,80.0,0,2,13.6,2523.0,63.0,8,0,1,0,1,0,14
540.0,38.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,10
180.0,60.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,13
270.0,100.0,0,3,15.37,1196.0,73.0,7,0,0,1,1,0,10
450.0,30.0,0,1,17.5,1197.0,85.8,5,0,0,1,1,0,14
450.0,30.0,0,1,19.1,1197.0,85.8,5,0,0,1,1,0,12
200.0,50.0,0,1,18.6,1199.0,76.8,5,0,0,1,1,0,11
425.0,42.0,0,1,23.84,1199.0,84.0,5,0,0,1,1,0,9
400.0,30.0,0,1,18.2,1199.0,82.4,5,0,0,1,1,0,10
125.0,60.0,0,3,19.7,796.0,46.3,5,0,0,1,1,0,17
1600.0,14.0,0,1,17.1,1956.0,170.0,5,0,1,0,1,0,8
900.0,22.0,0,1,17.4,1497.0,117.3,5,0,0,1,1,0,11
450.0,90.0,0,1,20.54,1598.0,103.6,5,0,1,0,1,0,14
210.0,46.0,0,1,20.92,998.0,67.1,5,0,0,1,1,0,15
801.0,20.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,8
317.0,15.0,0,1,15.42,1405.0,70.0,7,0,1,0,1,0,12
600.0,40.0,0,2,16.02,1373.0,93.7,7,0,0,1,1,0,11
330.0,30.0,0,2,18.5,1197.0,82.85,5,0,0,1,1,0,12
320.0,15.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,9
120.0,110.0,0,2,15.3,1341.0,83.0,5,0,0,1,1,0,19
130.0,70.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,17
220.0,80.0,0,1,18.2,1199.0,82.4,5,0,0,1,1,0,11
340.0,110.0,0,1,17.57,1193.0,88.7,5,0,0,1,1,0,11
200.0,70.0,0,2,19.68,1399.0,67.0,5,0,1,0,1,0,13
140.0,50.0,0,2,19.7,796.0,46.3,5,0,0,1,1,0,24
1000.0,190.0,0,1,12.99,2494.0,100.6,8,0,1,0,1,0,13
495.0,100.0,0,2,13.6,2523.0,63.0,7,0,1,0,1,0,16
236.0,60.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,11
390.0,40.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,11
275.0,90.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,17
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
775.0,32.0,0,1,24.3,1248.0,88.5,5,0,1,0,0,0,9
1800.0,30.0,1,1,11.36,2755.0,171.5,7,0,1,0,1,0,10
850.0,58.0,0,1,19.67,1582.0,126.2,5,0,1,0,1,0,10
750.0,5.0,0,1,24.3,1248.0,88.5,5,0,1,0,1,0,8
570.0,25.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,8
580.0,32.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,8
484.999,30.0,0,1,18.7,1199.0,88.7,5,0,0,1,1,0,10
700.0,43.0,0,1,15.4,1497.0,117.3,7,0,0,1,0,0,9
415.0,60.0,0,1,17.7,1497.0,113.42,5,0,0,1,0,0,14
325.0,50.0,1,1,19.34,1198.0,76.0,5,0,0,1,1,0,11
550.0,14.2,0,1,18.16,1196.0,86.8,5,0,0,1,1,0,8
300.0,10.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,9
217.0,25.0,0,1,22.7,799.0,53.64,5,0,0,1,1,0,8
700.0,19.1,0,1,19.0,1194.0,94.68,5,0,0,1,1,0,8
466.0,25.0,1,4,20.3,1086.0,68.0,5,0,0,1,1,0,7
484.999,54.0,0,1,23.0,1498.0,98.96,5,0,1,0,0,0,12
670.0,35.0,0,1,22.71,1461.0,84.8,5,0,1,0,1,0,8
500.0,20.0,0,2,18.9,1197.0,81.86,5,0,0,1,1,0,8
675.0,52.0,0,1,23.65,1248.0,88.5,5,0,1,0,1,0,10
220.0,120.0,0,2,23.0,1396.0,90.0,5,0,1,0,1,0,15
1650.0,50.0,0,1,17.1,1956.0,170.0,5,0,1,0,1,0,9
630.0,120.0,0,2,20.77,1248.0,88.8,7,0,1,0,1,0,13
250.0,90.0,0,2,18.8,1248.0,90.0,5,0,1,0,1,0,16
120.0,120.0,0,3,18.9,998.0,67.1,5,0,0,1,1,0,22
300.0,101.5,0,2,21.14,1498.0,103.52,5,0,1,0,1,0,11
525.0,75.0,1,1,22.32,1582.0,126.3,5,0,1,0,1,0,13
1100.0,100.0,0,1,15.4,1997.0,120.0,7,0,1,0,1,0,10
480.0,55.735,0,2,19.01,1461.0,108.45,5,0,1,0,1,0,14
605.0,80.0,0,2,15.1,2179.0,140.0,7,0,1,0,1,0,12
250.0,50.0,0,2,24.7,796.0,47.3,5,0,0,1,1,0,10
245.0,70.0,0,2,20.0,1399.0,68.1,5,0,1,0,1,0,13
210.0,76.0,0,4,20.36,1197.0,78.9,5,0,0,1,1,0,14
730.0,1.5,0,1,21.21,1197.0,81.8,5,0,0,1,1,0,6
500.0,76.0,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,14
400.0,40.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,11
280.0,60.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,11
561.0,170.0,0,3,12.8,2494.0,102.0,8,0,1,0,1,0,17
950.0,181.491,0,1,13.5,2477.0,175.56,7,0,1,0,0,0,13
375.0,53.319,0,1,25.44,936.0,56.3,5,0,1,0,0,0,10
700.0,40.906,0,1,21.66,1498.0,108.62,5,0,1,0,0,0,9
375.0,31.711,0,2,17.6,1496.0,88.7,5,0,0,1,0,0,14
270.0,43.755,0,2,21.1,814.0,55.2,5,0,0,1,0,0,14
300.0,66.693,0,1,25.17,799.0,53.3,5,0,0,1,0,0,10
225.0,59.549,0,1,19.0,998.0,67.1,5,0,0,1,0,0,16
1350.0,94.385,0,1,12.99,2494.0,100.6,8,0,1,0,0,0,11
200.0,73.73,0,1,18.2,998.0,67.1,5,0,0,1,0,0,16
400.0,221.889,0,1,22.32,1582.0,126.32,5,0,1,0,0,0,15
500.0,116.104,0,1,25.8,1498.0,98.6,5,0,1,0,0,0,13
500.0,150.546,0,1,22.0,1197.0,81.8,5,0,0,1,0,0,11
1500.0,148.12,0,1,14.24,2755.0,174.5,7,0,1,0,0,0,13
555.0,20.0,0,2,15.8,1499.0,110.0,5,0,0,1,1,0,11
580.0,30.0,1,1,18.9,1197.0,81.86,5,0,0,1,1,0,8
337.0,142.0,0,3,13.7,2179.0,138.1,7,0,1,0,1,0,15
175.0,20.0,0,1,12.2,1948.0,68.0,10,0,1,0,1,0,15
180.0,120.0,0,2,18.8,1248.0,90.0,5,0,1,0,1,0,17
200.0,80.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,15
260.0,60.0,0,1,19.09,1405.0,69.01,5,0,1,0,1,0,10
350.0,25.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,10
409.999,50.0,0,2,13.6,2523.0,63.0,7,0,1,0,1,0,15
655.0,126.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,9
370.0,170.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,11
200.0,24.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,13
800.0,100.0,0,2,24.52,1248.0,88.5,7,0,1,0,1,0,9
550.0,10.0,0,1,24.0,1199.0,83.81,5,0,0,1,1,0,7
300.0,70.0,0,2,20.0,1399.0,68.0,5,0,1,0,1,0,14
220.0,40.0,0,1,16.8,796.0,34.2,8,0,0,1,1,0,9
196.0,110.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,15
135.0,80.0,0,2,19.81,1086.0,68.05,5,0,0,1,1,0,18
299.0,16.5,0,1,17.57,1193.0,88.7,5,0,0,1,1,0,11
300.0,30.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,9
720.0,80.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,9
650.0,50.0,0,3,14.1,2179.0,147.94,7,0,1,0,1,0,10
300.0,25.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,10
750.0,20.0,0,1,24.0,1186.0,73.97,5,0,1,0,1,0,7
260.0,60.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,10
300.0,70.0,0,2,22.9,1248.0,74.0,5,0,1,0,1,0,15
600.0,50.0,0,2,15.96,2523.0,62.1,7,0,1,0,1,0,12
275.0,100.0,1,2,9.0,2997.0,218.0,5,0,0,1,1,0,22
250.0,52.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,11
420.0,80.0,0,1,23.4,1248.0,74.0,5,0,1,0,1,0,12
235.0,50.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,11
1100.0,60.0,0,1,15.4,2179.0,120.0,7,0,1,0,1,0,10
360.0,25.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,7
380.0,50.0,0,2,24.0,1120.0,70.0,5,0,1,0,1,0,12
650.0,125.0,0,1,22.77,1498.0,98.59,5,0,1,0,1,0,10
350.0,80.0,0,1,20.51,998.0,67.04,5,0,0,1,1,0,10
700.0,70.0,0,1,15.96,2523.0,63.0,9,0,1,0,1,0,9
270.0,90.0,0,3,23.0,1396.0,90.0,5,0,1,0,1,0,16
450.0,50.0,0,1,22.95,1248.0,74.0,5,0,1,0,1,0,9
630.0,101.0,0,1,16.55,2498.0,105.0,6,0,1,0,1,0,10
229.999,168.0,0,1,14.0,2498.0,112.0,7,0,1,0,1,0,16
229.999,168.0,0,1,14.0,2498.0,112.0,7,0,1,0,1,0,16
270.0,40.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,15
135.0,28.9,0,2,0.0,1172.0,65.0,5,0,0,1,1,0,17
275.0,20.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,14
2625.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
634.0,165.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,11
235.0,98.5,0,2,19.0,998.0,66.1,5,0,0,1,1,0,14
275.0,98.0,0,3,20.36,1197.0,78.9,5,0,0,1,1,0,18
700.0,40.0,0,2,16.55,2498.0,105.0,6,0,1,0,1,0,12
400.0,90.0,0,1,20.3,1248.0,92.0,5,0,1,0,1,0,13
215.0,90.0,0,3,19.7,796.0,46.3,5,0,0,1,1,0,14
150.0,110.0,0,2,17.1,1493.0,110.0,5,0,1,0,1,0,17
950.0,77.8,0,1,25.1,1248.0,88.5,5,0,1,0,1,0,8
730.0,100.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,11
135.0,120.0,0,2,19.0,1405.0,71.0,5,0,1,0,1,0,14
350.0,80.0,0,2,19.1,1197.0,82.0,5,0,0,1,1,0,10
535.0,21.0,0,2,18.15,1198.0,82.0,6,0,0,1,1,0,8
455.0,100.0,0,2,19.0,1197.0,85.8,5,0,0,1,1,0,8
655.0,25.0,0,1,21.21,1197.0,81.8,5,0,0,1,1,0,7
800.0,30.0,0,3,23.0,1498.0,98.96,5,0,1,0,1,0,7
1100.0,25.0,1,1,17.8,1496.0,105.5,5,0,0,1,1,0,8
3000.0,40.0,1,1,13.0,2143.0,204.0,5,0,1,0,1,0,10
1225.0,160.0,1,1,11.5,2982.0,169.0,7,0,1,0,1,0,14
340.0,51.492,0,1,18.15,1198.0,82.0,6,0,0,1,1,0,8
300.0,72.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,15
370.0,60.0,0,1,18.16,1196.0,86.8,5,0,0,1,1,0,10
330.0,136.0,0,2,15.96,2523.0,62.1,7,0,1,0,1,0,13
238.0,60.0,0,1,17.92,1086.0,62.1,5,0,0,1,1,0,12
200.0,90.0,0,1,17.92,1086.0,62.1,5,0,0,1,1,0,13
320.0,91.0,0,4,22.71,1461.0,84.8,5,0,1,0,1,0,12
114.999,90.0,0,4,17.92,1086.0,62.1,5,0,0,1,1,0,17
320.0,50.0,0,2,20.51,998.0,67.04,5,0,0,1,1,0,11
210.0,20.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,16
200.0,120.0,0,1,14.0,2489.0,95.0,8,0,1,0,1,0,15
135.0,150.0,0,2,18.9,1061.0,67.0,5,0,0,1,1,0,17
350.0,52.0,0,1,19.09,1405.0,69.01,5,0,1,0,1,0,11
350.0,167.0,0,2,13.6,2523.0,63.0,8,0,1,0,1,0,12
680.0,40.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,9
200.0,190.0,0,2,17.8,1248.0,75.0,5,0,1,0,1,0,16
300.0,50.0,0,1,23.01,999.0,67.0,5,0,0,1,1,0,10
270.0,70.0,0,2,14.0,2498.0,112.0,7,0,1,0,1,0,15
225.0,80.0,0,2,18.9,998.0,67.1,5,0,0,1,1,0,14
250.0,120.0,0,1,13.6,2523.0,63.0,8,0,1,0,1,0,18
590.0,40.0,0,2,18.49,1493.0,100.0,7,0,1,0,1,0,11
290.0,17.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,11
100.0,180.0,0,2,19.0,998.0,67.1,5,0,0,1,1,0,16
395.0,50.0,0,1,23.1,998.0,67.04,5,0,0,1,1,0,10
195.0,65.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,12
45.0,10.0,0,3,26.0,624.0,35.0,4,0,0,1,1,0,15
270.0,70.0,0,2,13.6,2523.0,63.0,8,0,1,0,1,0,17
600.0,90.0,0,2,13.58,2499.0,72.4,9,0,1,0,1,0,12
715.0,50.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,11
600.0,10.0,0,1,18.6,1197.0,81.86,5,0,0,1,1,0,7
875.0,25.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,7
420.0,100.0,0,2,13.5,2179.0,115.0,5,0,1,0,1,0,15
325.0,70.0,1,2,10.1,2354.0,152.0,5,0,0,1,1,0,19
385.0,30.0,0,1,20.63,1198.0,67.06,5,0,0,1,1,0,9
300.0,40.0,0,1,18.15,1198.0,82.0,6,0,0,1,1,0,10
335.0,135.0,0,1,21.9,1396.0,88.76,5,0,1,0,1,0,14
300.0,35.0,0,1,23.1,998.0,67.04,5,0,0,1,1,0,12
80.0,120.0,0,2,13.2,1495.0,94.0,5,0,0,1,1,0,22
400.0,120.0,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,14
168.0,190.0,0,2,19.09,1396.0,69.0,5,0,1,0,1,0,14
550.0,120.0,0,1,15.96,2523.0,62.1,9,0,1,0,1,0,10
320.0,175.0,0,3,13.6,2523.0,63.0,7,0,1,0,1,0,15
320.0,175.0,0,3,15.96,2523.0,63.0,9,0,1,0,1,0,15
350.0,25.0,0,2,16.95,1498.0,97.7,5,0,0,1,1,0,15
280.0,80.0,0,1,21.02,1248.0,88.76,5,0,1,0,1,0,13
550.0,70.0,0,2,24.4,1120.0,71.0,5,0,1,0,1,0,9
500.0,10.0,0,1,20.14,1197.0,81.86,5,0,0,1,1,0,8
